"-11.76+-0.01
"	"-11.77
"	add_or_sub
"-1.1137+113
"	"111.8863
"	add_or_sub
"401+25
"	"426
"	add_or_sub
"-0.3--143417
"	"143416.7
"	add_or_sub
"-0.1--759760
"	"759759.9
"	add_or_sub
"-5-28065
"	"-28070
"	add_or_sub
"-173793-0.02
"	"-173793.02
"	add_or_sub
"5621+142
"	"5763
"	add_or_sub
"127503--5
"	"127508
"	add_or_sub
"13219+-5
"	"13214
"	add_or_sub
"-2381+-2035
"	"-4416
"	add_or_sub
"140+343
"	"483
"	add_or_sub
"-4281.62-0.3
"	"-4281.92
"	add_or_sub
"0--830.37
"	"830.37
"	add_or_sub
"-0.097--2
"	"1.903
"	add_or_sub
"-0.12+0.1138
"	"-0.0062
"	add_or_sub
"4664+0.627
"	"4664.627
"	add_or_sub
"2.8+6460
"	"6462.8
"	add_or_sub
"29.63--0.193
"	"29.823
"	add_or_sub
"-0.3--1909
"	"1908.7
"	add_or_sub
"-0.066--29.7
"	"29.634
"	add_or_sub
"8.7+48
"	"56.7
"	add_or_sub
"0.086--0.1
"	"0.186
"	add_or_sub
"-3+-6.5533
"	"-9.5533
"	add_or_sub
"329725+4
"	"329729
"	add_or_sub
"29.8+-0.4
"	"29.4
"	add_or_sub
"0.042-40.4
"	"-40.358
"	add_or_sub
"0.782-0.3
"	"0.482
"	add_or_sub
"-5-8446
"	"-8451
"	add_or_sub
"-2424-0.03
"	"-2424.03
"	add_or_sub
"-21-2.187
"	"-23.187
"	add_or_sub
"-4-351
"	"-355
"	add_or_sub
"2.36+0.413
"	"2.773
"	add_or_sub
"0.5+-532459
"	"-532458.5
"	add_or_sub
"1.3--28.3865
"	"29.6865
"	add_or_sub
"0.077487--3
"	"3.077487
"	add_or_sub
"2715-2
"	"2713
"	add_or_sub
"12-5.7
"	"6.3
"	add_or_sub
"7.9+-2288
"	"-2280.1
"	add_or_sub
"2226-0.3
"	"2225.7
"	add_or_sub
"-6--1142
"	"1136
"	add_or_sub
"-0.5-92373
"	"-92373.5
"	add_or_sub
"-17.8-10.47
"	"-28.27
"	add_or_sub
"-0.6-48409
"	"-48409.6
"	add_or_sub
"968+0.6643
"	"968.6643
"	add_or_sub
"1.347--0.05
"	"1.397
"	add_or_sub
"0.1+410.21
"	"410.31
"	add_or_sub
"-0.3+91.8
"	"91.5
"	add_or_sub
