"6 + (3 - -2 - (4 + 4))
"	"3
"	add_sub_multiple
"(0 + -4 - -2) + 1
"	"-1
"	add_sub_multiple
"-9 + -4 + -22 + 31
"	"-4
"	add_sub_multiple
"(2 - 2 - (-11 + 10)) + -3
"	"-2
"	add_sub_multiple
"1 - (6 + (3 - 7))
"	"-1
"	add_sub_multiple
"(-4 + 3 - -4) + -5
"	"-2
"	add_sub_multiple
"(-93 - -95) + (1 - 0) + 0
"	"3
"	add_sub_multiple
"-1 + 2 + (0 - -2)
"	"3
"	add_sub_multiple
"-8 - (4 - (0 + 8))
"	"-4
"	add_sub_multiple
"3 - (-13 + 17) - (-1 + -4)
"	"4
"	add_sub_multiple
"-4 - -2 - (11 - 15)
"	"2
"	add_sub_multiple
"0 - 4 - (4 + -6) - 1
"	"-3
"	add_sub_multiple
"-5 + (0 - (-13 - -14))
"	"-6
"	add_sub_multiple
"(-4 + -1 - -2) + 0
"	"-3
"	add_sub_multiple
"-4 - (-4 - -7) - (1 - 4)
"	"-4
"	add_sub_multiple
"8 + (4 - (10 + -6))
"	"8
"	add_sub_multiple
"-1 + (13 - 1) + -7 + -1
"	"3
"	add_sub_multiple
"(-3 - (-5 + 4)) + 6
"	"4
"	add_sub_multiple
"-328 - -323 - (1 + -2 + -2)
"	"-2
"	add_sub_multiple
"-2 + 7 + 0 - 4
"	"1
"	add_sub_multiple
"2 + 0 + (7 - 7)
"	"2
"	add_sub_multiple
"1 + 7 + 1 + -5 - -5
"	"9
"	add_sub_multiple
"(-1 - 1) + -2 - (-1 + 1)
"	"-4
"	add_sub_multiple
"5 - (-1 + 1) - (-21 - -21)
"	"5
"	add_sub_multiple
"-6 - -13 - (4 - (2 + -1))
"	"4
"	add_sub_multiple
"-2 + 3 + (-1 - -5 - 11)
"	"-6
"	add_sub_multiple
"-16 + (14 + -4 - -2)
"	"-4
"	add_sub_multiple
"0 + -2 + 0 - -2
"	"0
"	add_sub_multiple
"(1 - 1) + 5 + -1 + -3
"	"1
"	add_sub_multiple
"-3 + 0 + 6 + -4 + 0
"	"-1
"	add_sub_multiple
