"37255547+-859
"	"37254688
"	add_or_sub
"-257013+52137
"	"-204876
"	add_or_sub
"-296063422-0.618
"	"-296063422.618
"	add_or_sub
"67775+175639
"	"243414
"	add_or_sub
"5398+27365.776
"	"32763.776
"	add_or_sub
"20+-3058943778
"	"-3058943758
"	add_or_sub
"-1682.20906--1193
"	"-489.20906
"	add_or_sub
"0.64960224--1.16
"	"1.80960224
"	add_or_sub
"5267823+0.3269
"	"5267823.3269
"	add_or_sub
"-64378.7-151043
"	"-215421.7
"	add_or_sub
"6+3157435232
"	"3157435238
"	add_or_sub
"-71470292336--2
"	"-71470292334
"	add_or_sub
"-5+23212555010
"	"23212555005
"	add_or_sub
"-223950.58-1586
"	"-225536.58
"	add_or_sub
"859121017--1.29
"	"859121018.29
"	add_or_sub
"1.98+11237244.4
"	"11237246.38
"	add_or_sub
"1.26+-406402886
"	"-406402884.74
"	add_or_sub
"-1.09515382+0.276
"	"-0.81915382
"	add_or_sub
"0.2--8378753061
"	"8378753061.2
"	add_or_sub
"7058257--565.3
"	"7058822.3
"	add_or_sub
"-358635-22583
"	"-381218
"	add_or_sub
"-0.491284+-164.846
"	"-165.337284
"	add_or_sub
"-0.129590568--0.891
"	"0.761409432
"	add_or_sub
"5+-355976586.2
"	"-355976581.2
"	add_or_sub
"153425+-0.0029525
"	"153424.9970475
"	add_or_sub
"0-2441995245.7
"	"-2441995245.7
"	add_or_sub
"8169.999+1814
"	"9983.999
"	add_or_sub
"-14--263954071.5
"	"263954057.5
"	add_or_sub
"0-46775504203
"	"-46775504203
"	add_or_sub
"-9.4464+-6685
"	"-6694.4464
"	add_or_sub
"-8434695-2850
"	"-8437545
"	add_or_sub
"-49634361546+5
"	"-49634361541
"	add_or_sub
"10093--7478155
"	"7488248
"	add_or_sub
"1070916+17059
"	"1087975
"	add_or_sub
"-208.66+2401011
"	"2400802.34
"	add_or_sub
"-1.53+55287.2685
"	"55285.7385
"	add_or_sub
"20713+6.65614
"	"20719.65614
"	add_or_sub
"15396.83+-0.0048
"	"15396.8252
"	add_or_sub
"-14774.4219184--0.1
"	"-14774.3219184
"	add_or_sub
"2449745+-6232.7
"	"2443512.3
"	add_or_sub
"6-28678.390374
"	"-28672.390374
"	add_or_sub
"105348121+-0.451
"	"105348120.549
"	add_or_sub
"-5160.78--7261
"	"2100.22
"	add_or_sub
"-87--0.583903004
"	"-86.416096996
"	add_or_sub
"39.3329536-0.241
"	"39.0919536
"	add_or_sub
"-1322.349+57551
"	"56228.651
"	add_or_sub
"-54524438530--0.5
"	"-54524438529.5
"	add_or_sub
"-44356676+0.383
"	"-44356675.617
"	add_or_sub
"-285409+-93555
"	"-378964
"	add_or_sub
"-0.02--68.050105
"	"68.030105
"	add_or_sub
"-124844037-22
"	"-124844059
"	add_or_sub
"-0.082-137465828
"	"-137465828.082
"	add_or_sub
"-128.5297+677.79
"	"549.2603
"	add_or_sub
"0.8923496961+0.7
"	"1.5923496961
"	add_or_sub
"-39556383+0.824
"	"-39556382.176
"	add_or_sub
"2720-74700.34
"	"-71980.34
"	add_or_sub
"6--16812942651
"	"16812942657
"	add_or_sub
"56546--321.923
"	"56867.923
"	add_or_sub
"-11+-638006952
"	"-638006963
"	add_or_sub
"2.897+-1974305
"	"-1974302.103
"	add_or_sub
"-48153+4.497692
"	"-48148.502308
"	add_or_sub
"-233445352611-4
"	"-233445352615
"	add_or_sub
"16.472162+-11.7
"	"4.772162
"	add_or_sub
"0.994673333+118
"	"118.994673333
"	add_or_sub
"8.46447-18580
"	"-18571.53553
"	add_or_sub
"-2377792600--11
"	"-2377792589
"	add_or_sub
"-0.5+20884118.678
"	"20884118.178
"	add_or_sub
"-0.4--23538414130
"	"23538414129.6
"	add_or_sub
"4+-43949105703
"	"-43949105699
"	add_or_sub
"-5320880-0.293
"	"-5320880.293
"	add_or_sub
"224915.9376--3.4
"	"224919.3376
"	add_or_sub
"-77.840173078-0.3
"	"-78.140173078
"	add_or_sub
"321901121.1--0.8
"	"321901121.9
"	add_or_sub
"-36018+1319306
"	"1283288
"	add_or_sub
"-0.5456-0.419448
"	"-0.965048
"	add_or_sub
"-6084783530--14
"	"-6084783516
"	add_or_sub
"-167.5345092+-0.097
"	"-167.6315092
"	add_or_sub
"-14862260--1.2147
"	"-14862258.7853
"	add_or_sub
"-522+-29306761
"	"-29307283
"	add_or_sub
"102495+-1257032
"	"-1154537
"	add_or_sub
"-14516676+51
"	"-14516625
"	add_or_sub
"-1.5--7.639000815
"	"6.139000815
"	add_or_sub
"0.2277+62097481
"	"62097481.2277
"	add_or_sub
"-0.088+-1278270540
"	"-1278270540.088
"	add_or_sub
"21333804275--0.08
"	"21333804275.08
"	add_or_sub
"65535.945284-0.1
"	"65535.845284
"	add_or_sub
"-6--90527.46779
"	"90521.46779
"	add_or_sub
"544823+-293444
"	"251379
"	add_or_sub
"0.15166396+-5.81
"	"-5.65833604
"	add_or_sub
"38063054+0.1972
"	"38063054.1972
"	add_or_sub
"1.64577059-2.81
"	"-1.16422941
"	add_or_sub
"-12-15088550418
"	"-15088550430
"	add_or_sub
"1497824.30985-0.4
"	"1497823.90985
"	add_or_sub
"4.44488178+-47
"	"-42.55511822
"	add_or_sub
"0.0713024333+164
"	"164.0713024333
"	add_or_sub
"-2086000--31002
"	"-2054998
"	add_or_sub
"-17+527381861
"	"527381844
"	add_or_sub
"1476841.35+-115
"	"1476726.35
"	add_or_sub
"-0.01853414317+12
"	"11.98146585683
"	add_or_sub
"0.149696--83684
"	"83684.149696
"	add_or_sub
"0.3328-28355799
"	"-28355798.6672
"	add_or_sub
