2 - -18 - 14 - ((5 - -6) + -6 + -5 - 5 - -1) - (292 + 3)	-285	add_sub_multiple_extrap
52 - (((16 - 9) + -13 - -9) + -4 + (1 - (5 + -1 - 5)))	51	add_sub_multiple_extrap
18 + 22 + (4 - 67) + 19 + (-3 - 3) + 4 + (4 - 0) + 0	-2	add_sub_multiple_extrap
-4 + -2 - ((38 + -33 + -18 - (-1 + 0) - -4) + 1 + (3 - 89 - 3))	90	add_sub_multiple_extrap
((4 - -2) + -10 - (2 + 0 + 0 - 1)) + 23 + (-262 - -105)	-139	add_sub_multiple_extrap
22 + -11 + (0 - (112 + -118 - (2 - 11))) + (43 - (-4 + 2 + -1))	54	add_sub_multiple_extrap
-7 + -4 + 5 + 2 + (-8 + 0 - ((-15 - 6) + 4 + -21 + 234))	-208	add_sub_multiple_extrap
-380 + 450 + (2 + 1 + -3 - 0) + 3 + 7 + (1 - 5) + (-6 - -15)	85	add_sub_multiple_extrap
-1 - 1 - (((6 - -4) + -14 - (0 - (1 - -70))) + -6 + 11 + -5)	-69	add_sub_multiple_extrap
(257 - (25 + -34 + 21)) + (2 + -3 + 3 - -4 - (-29 - -29)) - -9	260	add_sub_multiple_extrap
805 + -811 + (-5 - ((-7 - -9) + -361)) + -6 + 4 + 0 + 0 + -1 + 3	348	add_sub_multiple_extrap
-116 - ((2 - 6) + (5 - (-9 + 10 + -21 + 11 + 13)) - (-1 - -4))	-110	add_sub_multiple_extrap
316 + -296 + -36 - ((4 - 0) + -21 + (1 - 4)) - (-1 + (-73 - 1))	79	add_sub_multiple_extrap
113 + (-5 + 1 + (-27 + 25 - (-7 - (-3 + 3)) - 2 - (14 - 26)) - 5)	119	add_sub_multiple_extrap
-239 + 0 - (1 + (-3 - 0) - 0) - (-48 + 11 + 37 - (-2 - 12) - 15)	-236	add_sub_multiple_extrap
(-9 + (5 - 8) - -15) + 8 + -2 + (-13 - 0) + 0 + 18	14	add_sub_multiple_extrap
11 + (-1 - 0 - 1) - (-108 + (-2 - -1) + (-475 - -160 - -330) + 11)	92	add_sub_multiple_extrap
8 + -4 + (2 - (2 + -4) - 13) + (241 - (34 - -32)) + -8	162	add_sub_multiple_extrap
146 - ((3 - 6) + 2 + -4 + (3 - -4)) - (2 + -4 + (4 - 4) - -1)	145	add_sub_multiple_extrap
(25 - (30 - (10 + 5)) - ((3 - 3) + 11) - -2) + (1 - (-3 + 168 - -4))	-167	add_sub_multiple_extrap
143 - (1 + (7 - (-5 - (-7 - 4 - ((-11 - 1) + 11)))) + 0)	140	add_sub_multiple_extrap
-16 - -30 - 25 - (532 + -455 - (-9 + 1 + 0)) - (4 - 3 - 5)	-92	add_sub_multiple_extrap
(-5 + -1 - ((30 - (-43 + 12)) + 15)) + (6 + 1 - -6) + -6	-75	add_sub_multiple_extrap
428 + (-3 - ((-71 - -66) + (0 - 0))) + (-9 + -9 - -10 - (17 - 26))	431	add_sub_multiple_extrap
