-4.6+0.0079794621044848	-4.5920205378955152	add_or_sub_extrap
-3.585-92124964521	-92124964524.585	add_or_sub_extrap
-1-44904847237059.96733	-44904847237060.96733	add_or_sub_extrap
20094975147-2213	20094972934	add_or_sub_extrap
-129586500+244.28954899	-129586255.71045101	add_or_sub_extrap
8064295850068027--262	8064295850068289	add_or_sub_extrap
0.5--51597968595798121	51597968595798121.5	add_or_sub_extrap
231.8--138.9032429044	370.7032429044	add_or_sub_extrap
4706149--1713596271	1718302420	add_or_sub_extrap
804427469435+-28173	804427441262	add_or_sub_extrap
-0.76+-2804689798452731.4	-2804689798452732.16	add_or_sub_extrap
242699572212+-2.436	242699572209.564	add_or_sub_extrap
-814.9--1328082798472255	1328082798471440.1	add_or_sub_extrap
-48+-23029901677380	-23029901677428	add_or_sub_extrap
-2.1328-10184211699	-10184211701.1328	add_or_sub_extrap
199589112672852853-1	199589112672852852	add_or_sub_extrap
-384331422223+70114	-384331352109	add_or_sub_extrap
-1207283939--327.6307	-1207283611.3693	add_or_sub_extrap
-479265978+-771.970858	-479266749.970858	add_or_sub_extrap
103880469472966598-3	103880469472966595	add_or_sub_extrap
0.0009-159477.0115385	-159477.0106385	add_or_sub_extrap
69318006.8736--127630	69445636.8736	add_or_sub_extrap
141235.61-6356831.096	-6215595.486	add_or_sub_extrap
4.11706-2094042426	-2094042421.88294	add_or_sub_extrap
-57370279016--29.783	-57370278986.217	add_or_sub_extrap
-19727+29047997488657	29047997468930	add_or_sub_extrap
-0.3012+1265200932202	1265200932201.6988	add_or_sub_extrap
133597--3961456339950	3961456473547	add_or_sub_extrap
1.899193+1384052312	1384052313.899193	add_or_sub_extrap
719+-5876907882328	-5876907881609	add_or_sub_extrap
-4296632--66501909367	66497612735	add_or_sub_extrap
150257--1.220432627927	150258.220432627927	add_or_sub_extrap
-116137.3532534+16627.2	-99510.1532534	add_or_sub_extrap
8105652.9266--25344	8130996.9266	add_or_sub_extrap
2399695056256318+-5998	2399695056250320	add_or_sub_extrap
-132461699--639191232	506729533	add_or_sub_extrap
-5902.4079192786--6046	143.5920807214	add_or_sub_extrap
0.26-9879889398012	-9879889398011.74	add_or_sub_extrap
-2.2-629480716.07157092	-629480718.27157092	add_or_sub_extrap
60320249.6--0.003828848	60320249.603828848	add_or_sub_extrap
-64012--2852108740847	2852108676835	add_or_sub_extrap
5.01049048+49683.833	49688.84349048	add_or_sub_extrap
