"21391339981/34543
"	"619267
"	div_extrap
"33314178040/1160
"	"28719119
"	div_extrap
"2635264394/-998963
"	"-2638
"	div_extrap
"-2105001400/23
"	"-91521800
"	div_extrap
"-35187905/42
"	"-35187905/42
"	div_extrap
"-463624077/-9
"	"154541359/3
"	div_extrap
"5744305154/2
"	"2872152577
"	div_extrap
"43641292089/-14547097363
"	"-3
"	div_extrap
"679/436915
"	"679/436915
"	div_extrap
"-755250565/1
"	"-755250565
"	div_extrap
"-19295557/66
"	"-19295557/66
"	div_extrap
"-1427923922/-2962
"	"482081
"	div_extrap
"6905835798/57
"	"121155014
"	div_extrap
"-2495175756/-4
"	"623793939
"	div_extrap
"-286/-3412773
"	"22/262521
"	div_extrap
"1681015941/-31
"	"-1681015941/31
"	div_extrap
"-35461168796/-10004
"	"3544699
"	div_extrap
"-8206642832/-4979759
"	"1648
"	div_extrap
"2/71938469
"	"2/71938469
"	div_extrap
"5/60482780
"	"1/12096556
"	div_extrap
"7833905/282
"	"7833905/282
"	div_extrap
"21/2711029478
"	"21/2711029478
"	div_extrap
"-8033728040/378040
"	"-21251
"	div_extrap
"-38/-158124546
"	"19/79062273
"	div_extrap
"-4310060032/-5
"	"4310060032/5
"	div_extrap
"-2167755348/-223
"	"9720876
"	div_extrap
"56895789/109
"	"56895789/109
"	div_extrap
"259714290/-6
"	"-43285715
"	div_extrap
"439871448/-1992
"	"-220819
"	div_extrap
"-7642534080/477658380
"	"-16
"	div_extrap
"-10763829453/5
"	"-10763829453/5
"	div_extrap
"-16068203480/85
"	"-189037688
"	div_extrap
"665111/1389
"	"665111/1389
"	div_extrap
"-353/129129952
"	"-353/129129952
"	div_extrap
"-5/1606082283
"	"-5/1606082283
"	div_extrap
"66745433976/-6
"	"-11124238996
"	div_extrap
"-11123940616/14224988
"	"-782
"	div_extrap
"-1246852/1788
"	"-311713/447
"	div_extrap
"509/-8906091
"	"-509/8906091
"	div_extrap
"-2070/5240267
"	"-2070/5240267
"	div_extrap
"5332/2418974
"	"2666/1209487
"	div_extrap
"14/-2332441644
"	"-7/1166220822
"	div_extrap
"-2020083702/144291693
"	"-14
"	div_extrap
"101845440/-4
"	"-25461360
"	div_extrap
"14868639408/-7716
"	"-1926988
"	div_extrap
"-72/1592732742
"	"-12/265455457
"	div_extrap
"3189938361/17
"	"187643433
"	div_extrap
"131463950159/1
"	"131463950159
"	div_extrap
"0/-31473729116
"	"0
"	div_extrap
"35803339/-121
"	"-3254849/11
"	div_extrap
"386059778/-32
"	"-193029889/16
"	div_extrap
"-44/31879701
"	"-44/31879701
"	div_extrap
"104354883/-419
"	"-249057
"	div_extrap
"-53471762267/-30192977
"	"1771
"	div_extrap
"419130/10808
"	"209565/5404
"	div_extrap
"-18605907/-4282
"	"18605907/4282
"	div_extrap
