"48086536*0.15
"	"7212980.4
"	mul_extrap
"-0.5*5015537708
"	"-2507768854
"	mul_extrap
"-1463063*-49.7
"	"72714231.1
"	mul_extrap
"5100302401*0.6
"	"3060181440.6
"	mul_extrap
"15.56*0.602457
"	"9.37423092
"	mul_extrap
"-0.4*-13192355968
"	"5276942387.2
"	mul_extrap
"-9927*-320.348
"	"3180094.596
"	mul_extrap
"3175.51*-39892
"	"-126677444.92
"	mul_extrap
"1814534398*0.56
"	"1016139262.88
"	mul_extrap
"-1*15370104.9
"	"-15370104.9
"	mul_extrap
"3215*-0.195828
"	"-629.58702
"	mul_extrap
"0.08276*42.4723
"	"3.515007548
"	mul_extrap
"-0.3*-134863523.42
"	"40459057.026
"	mul_extrap
"28794*-156512
"	"-4506606528
"	mul_extrap
"4183*36047.9
"	"150788365.7
"	mul_extrap
"129280279*-0.0392
"	"-5067786.9368
"	mul_extrap
"194*86.464287
"	"16774.071678
"	mul_extrap
"-0.13128*-10471
"	"1374.63288
"	mul_extrap
"4195475*-5.33
"	"-22361881.75
"	mul_extrap
"-0.05*-1010685908
"	"50534295.4
"	mul_extrap
"-0.14978282086*0
"	"0
"	mul_extrap
"2.01294*1.3884
"	"2.794765896
"	mul_extrap
"143985162*53
"	"7631213586
"	mul_extrap
"-0.1358923*-12917
"	"1755.3208391
"	mul_extrap
"-36237929944*0.2
"	"-7247585988.8
"	mul_extrap
"123.7*2349.588
"	"290644.0356
"	mul_extrap
"0*136949101
"	"0
"	mul_extrap
"7.2039*0.060948
"	"0.4390632972
"	mul_extrap
"4*41.4286635
"	"165.714654
"	mul_extrap
"-31987.3001*-24
"	"767695.2024
"	mul_extrap
"3353401421*4
"	"13413605684
"	mul_extrap
"2083306216*0.6
"	"1249983729.6
"	mul_extrap
"-12*-2.70772228
"	"32.49266736
"	mul_extrap
"-89*-333.82134
"	"29710.09926
"	mul_extrap
"-0.089739*34052
"	"-3055.792428
"	mul_extrap
"23.09*-0.1348228
"	"-3.113058452
"	mul_extrap
"103585*4931.65
"	"510844965.25
"	mul_extrap
"-0.4*4025485991
"	"-1610194396.4
"	mul_extrap
"-17258*-210819.3
"	"3638319479.4
"	mul_extrap
"97.4685*-34177
"	"-3331180.9245
"	mul_extrap
"-0.03*-76.617174
"	"2.29851522
"	mul_extrap
"23*10441318
"	"240150314
"	mul_extrap
"22367305*59.3
"	"1326381186.5
"	mul_extrap
"-71888*-7.58568
"	"545319.36384
"	mul_extrap
"-627*2.947867
"	"-1848.312609
"	mul_extrap
"-62241892*-359
"	"22344839228
"	mul_extrap
"0.122895*66.13
"	"8.12704635
"	mul_extrap
"-1404*-2146981
"	"3014361324
"	mul_extrap
"-164575*-201.56
"	"33171737
"	mul_extrap
"-2.6161*1.9445
"	"-5.08700645
"	mul_extrap
"0.26*1739000
"	"452140
"	mul_extrap
"15975.7*10252
"	"163782876.4
"	mul_extrap
"-1992168752*-2
"	"3984337504
"	mul_extrap
"-26272.1*78210
"	"-2054740941
"	mul_extrap
"2.466821*-44.7
"	"-110.2668987
"	mul_extrap
"0.3*-54908084
"	"-16472425.2
"	mul_extrap
"-1009888.02*-210
"	"212076484.2
"	mul_extrap
"-0.02*-135504.55
"	"2710.091
"	mul_extrap
"1756.3688*8
"	"14050.9504
"	mul_extrap
"-0.039516*-651918
"	"25761.191688
"	mul_extrap
"7101.5*20377
"	"144707265.5
"	mul_extrap
"14627*84715.1
"	"1239127767.7
"	mul_extrap
"-54.74068*18.9
"	"-1034.598852
"	mul_extrap
"460263.358*10.6
"	"4878791.5948
"	mul_extrap
"-917.3442*99
"	"-90817.0758
"	mul_extrap
"20.539978813*-0.2
"	"-4.1079957626
"	mul_extrap
"250808591*-0.2
"	"-50161718.2
"	mul_extrap
"0.4*-501213358
"	"-200485343.2
"	mul_extrap
"-2.578913*35
"	"-90.261955
"	mul_extrap
"38726563*0.02
"	"774531.26
"	mul_extrap
"-29*1123.613183
"	"-32584.782307
"	mul_extrap
"-161653574*0.091
"	"-14710475.234
"	mul_extrap
"2*-27870626110
"	"-55741252220
"	mul_extrap
"-773.96*342515
"	"-265092909.4
"	mul_extrap
"-0.066*-168.441999
"	"11.117171934
"	mul_extrap
"-0.004*-0.2434851702
"	"0.0009739406808
"	mul_extrap
"39121983777*4
"	"156487935108
"	mul_extrap
"-163833*-23459
"	"3843358347
"	mul_extrap
"15138*-0.04328
"	"-655.17264
"	mul_extrap
"-0.0049*-1.10414277
"	"0.005410299573
"	mul_extrap
"3.367930159*-2
"	"-6.735860318
"	mul_extrap
"2.83*970518
"	"2746565.94
"	mul_extrap
"0.3*-1.13568534
"	"-0.340705602
"	mul_extrap
"-5.228*42474
"	"-222054.072
"	mul_extrap
"-513317416*-0.6
"	"307990449.6
"	mul_extrap
"55.56*-66.3178
"	"-3684.616968
"	mul_extrap
"28680443.663*0.03
"	"860413.30989
"	mul_extrap
"-0.2533913*-24.76
"	"6.273968588
"	mul_extrap
"503*-6.146383
"	"-3091.630649
"	mul_extrap
"-2.180628*22383
"	"-48808.996524
"	mul_extrap
"-15952.9576*0.011
"	"-175.4825336
"	mul_extrap
