0 + 5 + (23 - (-36 - -46))	18	add_sub_multiple
-4 - ((32 - 34) + -6 + 6)	-2	add_sub_multiple
39 + -28 + -13 + (-3 - (-10 - -1))	4	add_sub_multiple
-5 + -3 + 4 + -6 + -4	-14	add_sub_multiple
(-9 - (9 + (-1 - 7))) + 14 + 20	24	add_sub_multiple
-2 + 12 + 1 + -5 + -13	-7	add_sub_multiple
(5 - 16) + -31 + 42	0	add_sub_multiple
-7 + -7 + 9 + (1 - -10) - -1	7	add_sub_multiple
4 - (21 + -13 + -3)	-1	add_sub_multiple
-11 + 18 - (-6 + 6 + 7 + -1)	1	add_sub_multiple
5 + (-5 - (0 + 10 + -6))	-4	add_sub_multiple
19 + -1 + 8 + -13	13	add_sub_multiple
(-1 - (6 - -2)) + (-3 - -135) + -107	16	add_sub_multiple
35 + -29 + 3 + -12	-3	add_sub_multiple
-4 - (-6 - (-4 - 10))	-12	add_sub_multiple
-7 + 5 - ((1 - -2) + -7)	2	add_sub_multiple
-7 + -19 + 23 + -7	-10	add_sub_multiple
-4 + 6 + -7 - (-2 + (5 - 4))	-4	add_sub_multiple
0 - -11 - (-101 + 96 + (16 - 3))	3	add_sub_multiple
-7 + (10 + -3 - 17) + 7	-10	add_sub_multiple
(4 - (3 - 5)) + (34 - 51)	-11	add_sub_multiple
5 + 1 + (0 + 17 - (113 - 109))	19	add_sub_multiple
2 - -9 - ((6 - 4) + -2)	11	add_sub_multiple
(23 - (0 + -10 + 18)) + -11	4	add_sub_multiple
-5 - ((-5 - (9 - 16)) + -3)	-4	add_sub_multiple
(21 - 0) + 3 + -2 + -31 + 23	14	add_sub_multiple
(0 - -16) + 3 + -23 + 22	18	add_sub_multiple
(14 + -12 + 6 - -7) + (-3 - 0)	12	add_sub_multiple
10 + (-4 - (-2 + 1 + 7 - 12))	12	add_sub_multiple
-18 + (-14 + 3 + 27 - -38)	36	add_sub_multiple
(13 + -4 - (10 + -6)) + 6 - 2	9	add_sub_multiple
21 + -30 + -9 - -15	-3	add_sub_multiple
-26 - 0 - (-138 + 83 - -43)	-14	add_sub_multiple
(8 - (10 + -8)) + 4 + -23	-13	add_sub_multiple
-8 + 1 + (-11 - -23 - 3) + -1	1	add_sub_multiple
-7 + -7 + 8 + 14 + (2 - -2)	12	add_sub_multiple
-7 + -1 - (21 + 14 + -41)	-2	add_sub_multiple
-5 + 2 - (24 + 5 - 29)	-3	add_sub_multiple
3 + -9 + 6 + 9 - 5	4	add_sub_multiple
4 + -10 + (0 - (-4 - 4))	2	add_sub_multiple
(3 - 12) + -10 + (7 - -2) + 8	-2	add_sub_multiple
(3 - (-5 - -5 - 3 - -12)) + 6	0	add_sub_multiple
(-13 - -4) + 4 + -4	-9	add_sub_multiple
0 - ((4 - (-1 + 16)) + -2)	13	add_sub_multiple
14 + -9 + 22 + -52	-25	add_sub_multiple
-3 - (4 - -7) - (45 - 44)	-15	add_sub_multiple
(1 - 14) + (-4 + 3 + -9 - -10)	-13	add_sub_multiple
-1 - -17 - (3 + 7 + (-10 - -6))	10	add_sub_multiple
3 + 2 + -26 + 15 - (1 + -13)	6	add_sub_multiple
-2 + 1 - -2 - (8 + -1 - 7)	1	add_sub_multiple
-18 + (1 - -1) + 660 + -655	-11	add_sub_multiple
14 + -2 + (-9 + 15 - -4)	22	add_sub_multiple
539 + -536 + (24 + -2 - (-2 - 0))	27	add_sub_multiple
