"-2*-15872702
"	"31745404
"	mul
"-3*0.1200199
"	"-0.3600597
"	mul
"-0.01228796*-51
"	"0.62668596
"	mul
"-1269.803*0.352
"	"-446.970656
"	mul
"-0.22*2944657
"	"-647824.54
"	mul
"3775*1.5571
"	"5878.0525
"	mul
"34*-234855
"	"-7985070
"	mul
"2.5*-5.227624
"	"-13.06906
"	mul
"-105000391*6
"	"-630002346
"	mul
"652332*302
"	"197004264
"	mul
"0.2*15267203
"	"3053440.6
"	mul
"166384.67*-1
"	"-166384.67
"	mul
"321*-206.94
"	"-66427.74
"	mul
"1411*11142
"	"15721362
"	mul
"-47.726*2752
"	"-131341.952
"	mul
"-3162907*-2.57
"	"8128670.99
"	mul
"-134066*-1.14
"	"152835.24
"	mul
"1477*149
"	"220073
"	mul
"-0.1887*-271531
"	"51237.8997
"	mul
"50859095*1
"	"50859095
"	mul
"593384*2.1
"	"1246106.4
"	mul
"1.8*362.59
"	"652.662
"	mul
"-8466*12.91
"	"-109296.06
"	mul
"-1.086867383*-0.5
"	"0.5434336915
"	mul
"-1164203*0.2
"	"-232840.6
"	mul
"3.6*-2351.782
"	"-8466.4152
"	mul
"-4*-8581277
"	"34325108
"	mul
"-0.06531*-83398
"	"5446.72338
"	mul
"3377562*-0.38
"	"-1283473.56
"	mul
"-0.06563291*-0.5
"	"0.032816455
"	mul
"10367*-0.529
"	"-5484.143
"	mul
"-75.6*824561
"	"-62336811.6
"	mul
"-4*23678.81
"	"-94715.24
"	mul
"-78*6.1989
"	"-483.5142
"	mul
"-5*0.03048
"	"-0.1524
"	mul
"-152*0.74137
"	"-112.68824
"	mul
"3*2.799529
"	"8.398587
"	mul
"109438*-0.9
"	"-98494.2
"	mul
"-42.8*7349
"	"-314537.2
"	mul
"9*4.2090646
"	"37.8815814
"	mul
"5.4*8126423
"	"43882684.2
"	mul
"0.06*-29024748
"	"-1741484.88
"	mul
"-160*4093
"	"-654880
"	mul
"-40*-355582
"	"14223280
"	mul
"-1*-0.04878962
"	"0.04878962
"	mul
"3*532593
"	"1597779
"	mul
"-98867*0.0091
"	"-899.6897
"	mul
"-0.0387323*-50
"	"1.936615
"	mul
"22.26009*-1
"	"-22.26009
"	mul
"-1*-2545592
"	"2545592
"	mul
"-42*-58143
"	"2442006
"	mul
"0.0667*130653
"	"8714.5551
"	mul
"-3355054*4
"	"-13420216
"	mul
"-44129*788
"	"-34773652
"	mul
"55*-1469956
"	"-80847580
"	mul
"24*-2.2828
"	"-54.7872
"	mul
"-0.2*-241791699
"	"48358339.8
"	mul
"-11243*1667
"	"-18742081
"	mul
"-2346.672*0.07
"	"-164.26704
"	mul
"15084.5*4.32
"	"65165.04
"	mul
"-1*2180.963
"	"-2180.963
"	mul
"-0.1*-4763747
"	"476374.7
"	mul
"-0.03*-13883880
"	"416516.4
"	mul
"-1499686*-3
"	"4499058
"	mul
"-0.1*1.95016
"	"-0.195016
"	mul
"-10*-15641953
"	"156419530
"	mul
"1122297*107
"	"120085779
"	mul
"2265*259263
"	"587230695
"	mul
"0.05838*-10530
"	"-614.7414
"	mul
"-85.143229*-4
"	"340.572916
"	mul
"-111.6942*0.279
"	"-31.1626818
"	mul
"2082*-1.26437
"	"-2632.41834
"	mul
"-1.483108*-1.7
"	"2.5212836
"	mul
"-0.4214*-64909
"	"27352.6526
"	mul
"0.4*10008.1
"	"4003.24
"	mul
"41590*-635
"	"-26409650
"	mul
"-37815*20282
"	"-766963830
"	mul
"183.4369*-29
"	"-5319.6701
"	mul
"2811300*-6
"	"-16867800
"	mul
"69.7*-63548
"	"-4429295.6
"	mul
"1298512.7*-0.3
"	"-389553.81
"	mul
"-0.7*0.5642956
"	"-0.39500692
"	mul
"-948*-1392.5
"	"1320090
"	mul
"-0.3*19.81487
"	"-5.944461
"	mul
"-0.3602*-60.65
"	"21.84613
"	mul
"-0.5*-1853377
"	"926688.5
"	mul
"162.26*20801
"	"3375170.26
"	mul
"-404823*-0.5
"	"202411.5
"	mul
"0.04989905*-0.5
"	"-0.024949525
"	mul
"0.17509023*0.5
"	"0.087545115
"	mul
"9342.103*-19
"	"-177499.957
"	mul
"231*119805
"	"27674955
"	mul
"68*133403.1
"	"9071410.8
"	mul
"458*-123516
"	"-56570328
"	mul
"0*8.5609965
"	"0
"	mul
"47*-0.9171258
"	"-43.1049126
"	mul
"0.2*-16151.51
"	"-3230.302
"	mul
"-84.37*0.697
"	"-58.80589
"	mul
"-118404*0.6
"	"-71042.4
"	mul
"-509351809*0.5
"	"-254675904.5
"	mul
"3110*-1673
"	"-5203030
"	mul
"425*-14426
"	"-6131050
"	mul
"-0.0878*-19.741
"	"1.7332598
"	mul
"-0.1*-122440.06
"	"12244.006
"	mul
"7660680*-0.1
"	"-766068
"	mul
"6624*0.0975
"	"645.84
"	mul
"0.3*-128548363
"	"-38564508.9
"	mul
"-1242541*-0.6
"	"745524.6
"	mul
"168*31538
"	"5298384
"	mul
"0.56*-262202
"	"-146833.12
"	mul
"-8*0.8563044
"	"-6.8504352
"	mul
"0.703396*43
"	"30.246028
"	mul
"363*-60.048
"	"-21797.424
"	mul
"3*-1306785
"	"-3920355
"	mul
"-96133*2713
"	"-260808829
"	mul
"-38872*-7
"	"272104
"	mul
"2*-0.17589568
"	"-0.35179136
"	mul
"-220.0916*0.03
"	"-6.602748
"	mul
"-20*-534292
"	"10685840
"	mul
"-145*-26106
"	"3785370
"	mul
"0.02*-31.7283
"	"-0.634566
"	mul
"-23.4*-2022
"	"47314.8
"	mul
"-0.1*15.0907161
"	"-1.50907161
"	mul
"22.275612*0.01
"	"0.22275612
"	mul
"-2856*67208
"	"-191946048
"	mul
"32299740*-0.1
"	"-3229974
"	mul
"0.7*414394
"	"290075.8
"	mul
"-224433.23*2
"	"-448866.46
"	mul
"-9*0.12183978
"	"-1.09655802
"	mul
"-0.1*489281
"	"-48928.1
"	mul
"-230706*0.767
"	"-176951.502
"	mul
"1764*10594
"	"18687816
"	mul
"0.4875806*1
"	"0.4875806
"	mul
"-192610*-12
"	"2311320
"	mul
"0.4*17365198
"	"6946079.2
"	mul
"13571.8849*-0.4
"	"-5428.75396
"	mul
"801*13194
"	"10568394
"	mul
"-4*1.92164578
"	"-7.68658312
"	mul
"-1344*-23061
"	"30993984
"	mul
"2271*476.6
"	"1082358.6
"	mul
"-0.2*0.029383
"	"-0.0058766
"	mul
"-0.012*40052
"	"-480.624
"	mul
"138.1*8
"	"1104.8
"	mul
"24.948*54
"	"1347.192
"	mul
"11.861*1177
"	"13960.397
"	mul
"550185*256
"	"140847360
"	mul
"-42*0.6821825
"	"-28.651665
"	mul
"-5112*-0.109
"	"557.208
"	mul
"-2314.3*838
"	"-1939383.4
"	mul
"-2.1*458.35603
"	"-962.547663
"	mul
"-484.37639*0
"	"0
"	mul
"-672077*-0.9
"	"604869.3
"	mul
"-2.606*-0.15252
"	"0.39746712
"	mul
"-16*-1.150927
"	"18.414832
"	mul
"27501346*12
"	"330016152
"	mul
"-281*-43.8113
"	"12310.9753
"	mul
"5*277.8936
"	"1389.468
"	mul
"279452106*2
"	"558904212
"	mul
"0.0825*334.34
"	"27.58305
"	mul
"0.5*-1554.295
"	"-777.1475
"	mul
"424.272*26
"	"11031.072
"	mul
"-304*-568676
"	"172877504
"	mul
"2380*1664
"	"3960320
"	mul
"-741*0.94
"	"-696.54
"	mul
"109*125618
"	"13692362
"	mul
"1*3.8882272
"	"3.8882272
"	mul
"-241641*2.2
"	"-531610.2
"	mul
"-112.8*0
"	"0
"	mul
"-3596*99095
"	"-356345620
"	mul
"-0.04052*10372
"	"-420.27344
"	mul
"-14*1485528.1
"	"-20797393.4
"	mul
"29178*-2784
"	"-81231552
"	mul
"-6*186050
"	"-1116300
"	mul
"0.4*9038475
"	"3615390
"	mul
"-31*-8.201532
"	"254.247492
"	mul
"-2.83*-109279
"	"309259.57
"	mul
"9*17823.56
"	"160412.04
"	mul
"0.147*1881448
"	"276572.856
"	mul
"-2*-603.93
"	"1207.86
"	mul
"-0.07*227973.3
"	"-15958.131
"	mul
"-2236.8176*2
"	"-4473.6352
"	mul
"-0.4*-20860837
"	"8344334.8
"	mul
"-0.5*93.675456
"	"-46.837728
"	mul
"1.9*134634.9
"	"255806.31
"	mul
"7859*-0.11495
"	"-903.39205
"	mul
"-0.5*26528721
"	"-13264360.5
"	mul
"2*-251036411
"	"-502072822
"	mul
"-7304304*0.1
"	"-730430.4
"	mul
"-35509*-1193.6
"	"42383542.4
"	mul
"9616.0428*-3
"	"-28848.1284
"	mul
"0.02*-3.7195728
"	"-0.074391456
"	mul
"-0.1*55202.61
"	"-5520.261
"	mul
"606*1.91788
"	"1162.23528
"	mul
"0.164*-0.1763
"	"-0.0289132
"	mul
"-358*1327972
"	"-475413976
"	mul
"-1.31157*-40
"	"52.4628
"	mul
"-1.209785*191
"	"-231.068935
"	mul
"91.2*3330
"	"303696
"	mul
"4138*-0.1103
"	"-456.4214
"	mul
"-27705*-1501
"	"41585205
"	mul
"10129*4887
"	"49500423
"	mul
"-421.12*5.07
"	"-2135.0784
"	mul
"-0.4*164490806
"	"-65796322.4
"	mul
"111359.24*0.09
"	"10022.3316
"	mul
"-0.1*-0.025974
"	"0.0025974
"	mul
"-2167067*0.4
"	"-866826.8
"	mul
"2322676*0.5
"	"1161338
"	mul
"840675*-41.8
"	"-35140215
"	mul
"0.01*4563443
"	"45634.43
"	mul
"-1535.474*0.019
"	"-29.174006
"	mul
"47034*68
"	"3198312
"	mul
"-731.479*0.281
"	"-205.545599
"	mul
"12*572504
"	"6870048
"	mul
"0.1*0.3212027
"	"0.03212027
"	mul
"-203.8*-60295
"	"12288121
"	mul
"2*-2261906
"	"-4523812
"	mul
"2*13726680
"	"27453360
"	mul
"-98*-3211297
"	"314707106
"	mul
"10851*123994
"	"1345458894
"	mul
"311222.5*5
"	"1556112.5
"	mul
"45895.7892*-5
"	"-229478.946
"	mul
"2.083*-0.04646
"	"-0.09677618
"	mul
"358.42*-266
"	"-95339.72
"	mul
"12.711629*-0.4
"	"-5.0846516
"	mul
"14493*-800
"	"-11594400
"	mul
"-843*26720
"	"-22524960
"	mul
"1*6533.1719
"	"6533.1719
"	mul
"4*9.430904
"	"37.723616
"	mul
"0.29*2754845
"	"798905.05
"	mul
"1270755.23*-0.5
"	"-635377.615
"	mul
"-35.9*-45883
"	"1647199.7
"	mul
"-5420054*0.3
"	"-1626016.2
"	mul
"-1971*-145979
"	"287724609
"	mul
"57*0.1085255
"	"6.1859535
"	mul
"-191630*247
"	"-47332610
"	mul
"-32.35*0.00881
"	"-0.2850035
"	mul
"-49.0809*-14
"	"687.1326
"	mul
"1*-220566465
"	"-220566465
"	mul
"-0.2804*-6225
"	"1745.49
"	mul
"0.043*-218286
"	"-9386.298
"	mul
